rowid,kepoi_name,koi_score,koi_period,koi_eccen,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,Predict
1238,K01535.01,0.956,70.6981724,0,0.017221,2.14974,1.63,0.328,417,7.11,82.82,1,5811,4.536,-0.2,0.866,0.94,,0
1239,K01536.01,1,3.74443645,0,0.007798,1.2523,1.1,0.0492,1328,736.89,9.75,1,5876,4.269,0.24,1.293,1.132,,0
1251,K01687.01,1,3.93246069,0,0.019407,2.60597,1.65,0.0444,894,151.31,12.87,1,4841,4.533,0.1,0.779,0.756,,0
1252,K01688.01,1,0.921030497,0,0.009158,0.482,1.62,0.0192,2362,7380.64,2.786,1,5843,4.069,0.14,1.615,1.115,,0
1253,K01692.01,1,5.960400011,0,0.029409,0.59047,2.85,0.0639,890,148.26,10.35,2,5418,4.534,0.28,0.886,0.978,,0
1254,K01472.01,0.936,85.3514875,0,0.06161,2.79021,6.31,0.3751,390,5.44,102.4237,1,5584,4.478,0.14,0.938,0.966,,0
1256,K01474.01,0.985,69.72646639,0,0.061648,13.68843,11.65,0.371,613,33.3,152.089,1,6430,4.107,0.2,1.731,1.398,,0
1260,K00003.01,0.913,4.887803076,0,0.057823,3.69348,4.82,0.053,800,96.67,16.7084,1,4778,4.591,0.32,0.763,0.83,,0
1261,K00020.01,0.761,4.437962934,0,0.116814,0.50482,18.05,0.0545,1338,757.65,8.0702,1,5953,4.175,0.08,1.415,1.093,,0
1262,K00179.01,0.999,20.74028645,0,0.029861,0.128,4.24,0.154,798,95.68,14.28,2,6226,4.264,0,1.299,1.129,,0
1266,K01593.01,0.964,9.69501146,0,0.020883,3.68154,2.08,0.089,833,114.06,26.35,2,5896,4.516,-0.1,0.914,1,,0
1267,K01593.02,1,15.3825394,0,0.021393,2.4905,2.14,0.1211,714,61.61,31.47,2,5896,4.516,-0.1,0.914,1,,0
1269,K01595.01,1,40.1097817,0,0.024334,2.57107,3.11,0.223,556,22.65,60.24,1,5509,4.265,0.14,1.169,0.918,,0
1271,K01692.02,0.959,2.46106962,0,0.008661,1.15264,0.84,0.0354,1195,483.09,7.17,2,5418,4.534,0.28,0.886,0.978,,0
1273,K01700.01,1,8.03753796,0,0.017584,0.60017,1.54,0.0719,744,72.44,12.7,1,5044,4.511,-0.02,0.804,0.764,,0
1278,K01478.01,0.961,76.13622222,0,0.049061,1.47766,4.78,0.3403,399,6.01,76.789,1,5591,4.494,-0.06,0.892,0.904,,0
1285,K01596.01,1,5.92365747,0,0.018295,2.89546,0.99,0.0515,531,18.87,17.51,2,3883,4.762,-0.28,0.496,0.518,,0
1286,K00186.01,0.998,3.24325988,0,0.116687,1.3532,12.91,0.0433,1243,563.17,9.095,1,5823,4.438,0.1,1.013,1.027,,0
1288,K01598.01,0.986,56.4758069,0,0.035104,0.42341,3.22,0.2838,417,7.14,41.5,3,5497,4.57,0.07,0.839,0.952,,0
1289,K01598.02,1,92.8747294,0,0.028851,0.19107,2.64,0.3953,353,3.68,44.3,3,5497,4.57,0.07,0.839,0.952,,0
1290,K01702.01,0.999,1.538180949,0,0.033564,0.62126,1,0.0167,602,30.85,4.27,1,3364,4.978,-0.06,0.274,0.26,,0
1293,K01706.01,1,1.921437488,0,0.019017,0.22347,1.77,0.0279,1276,626.79,3.52,1,5238,4.472,-0.08,0.851,0.784,,0
1294,K01707.01,0.998,96.109323,0,0.036533,0.06199,4.01,0.3928,409,6.59,31.2,2,5792,4.375,-0.26,1.005,0.875,,0
1295,K01480.01,1,20.38174802,0,0.035772,3.08596,3.16,0.1345,528,18.36,40.77,2,4883,4.515,0.18,0.808,0.779,,0
1297,K01481.01,1,5.101375725,0,0.027246,2.67226,2.84,0.058,1050,287.28,15.434,1,5869,4.479,-0.04,0.954,1.001,,0
1303,K00179.02,0,572.376632,0,0.040914,0.14543,5.8,1.4062,264,1.15,136.1,2,6226,4.264,0,1.299,1.129,,0
1306,K01598.03,1,13.93068791,0,0.015266,0.84929,1.4,0.1116,665,46.19,20.58,3,5497,4.57,0.07,0.839,0.952,,0
1309,K01601.01,0.999,10.35078415,0,0.016746,0.09524,1.97,0.0907,842,119.01,8.14,2,5534,4.338,0.14,1.08,0.926,,0
1310,K01601.02,0.838,62.9224936,0,0.023333,0.02718,2.75,0.302,462,10.73,17.85,2,5534,4.338,0.14,1.08,0.926,,0
1312,K00191.04,0,38.6520796,0,0.021372,1.9665,2.07,0.2141,487,13.28,53.75,4,5422,4.484,0.02,0.887,0.874,,0
1313,K01710.01,0.997,14.20442616,0,0.025721,2.18427,1.9,0.1041,602,31.1,28.56,1,5350,4.647,-0.56,0.678,0.758,,0
1314,K01711.01,0.991,55.673582,0,0.02478,8.37977,2.19,0.2658,384,5.16,111.1,1,4998,4.53,0.14,0.808,0.806,,0
1315,K01713.01,1,6.82778157,0,0.02144,3.87486,1.34,0.059,577,26.31,21.22,2,4198,4.689,-0.32,0.574,0.587,,0
1317,K01486.01,1,127.2824442,0,0.093207,1.06975,12.04,0.4913,392,5.61,97.12,2,5733,4.281,0.06,1.183,0.974,,0
1318,K00173.01,1,10.06083238,0,0.020765,0.40512,2.58,0.0894,899,154.16,12.94,1,5705,4.297,0,1.14,0.939,,0
1319,K01486.02,1,30.1837021,0,0.028292,1.36237,3.65,0.1882,634,38.2,40.33,2,5733,4.281,0.06,1.183,0.974,,0
1322,K01553.01,0.331,52.75878505,0,0.070522,1.575,8.76,0.2944,540,20.08,61.4,1,6228,4.413,0.21,1.137,1.221,,0
1326,K01952.04,1,42.4729078,0,0.016741,0.80682,2.03,0.2348,539,19.93,42.5,4,5616,4.327,0.14,1.111,0.957,,0
1327,K01955.01,0.998,15.17026921,0,0.016517,0.13336,2.47,0.1291,905,158.23,11.75,4,6297,4.26,0.14,1.369,1.247,,0
1328,K01955.02,0.603,39.4576228,0,0.018714,0.01292,2.8,0.2441,658,44.26,10.21,4,6297,4.26,0.14,1.369,1.247,,0
1329,K01958.01,1,17.8159689,0,0.030625,0.34012,3.12,0.1321,699,56.48,17.87,1,5964,4.484,-0.22,0.933,0.968,,0
1330,K00168.02,1,15.27443889,0,0.013073,0.57757,2.17,0.122,896,152.62,19.24,3,5761,4.091,0.06,1.518,1.036,,0
1331,K01959.01,1,36.5157639,0,0.029932,1.84625,2.55,0.1977,425,7.71,50.7,1,4847,4.54,0.14,0.781,0.772,,0
1332,K02032.01,1,14.07969236,0,0.012317,28.42249,2.08,0.1176,931,177.81,66.8,1,5821,4.097,0.14,1.547,1.092,,0
1333,K02033.01,0.998,16.54081386,0,0.018716,3.36721,1.57,0.1183,570,24.87,36.5,1,5064,4.572,0,0.769,0.806,,0
1334,K02034.01,1,3.609313059,0,0.034342,4.68689,3.26,0.0455,1092,336.16,14.78,2,5668,4.545,-0.02,0.868,0.963,,0
1335,K02035.01,1,1.93155546,0,0.023982,0.69233,2.25,0.0299,1290,655.43,5.15,1,5461,4.552,0.14,0.858,0.957,,0
1336,K02036.01,0.978,8.41100305,0,0.030498,0.57889,1.8,0.0665,472,11.71,12.94,2,3757,4.718,0.18,0.539,0.552,,0
1337,K01825.01,1,13.52252364,0,0.02369,1.80501,2.11,0.1063,652,42.82,25.94,1,5338,4.557,0,0.816,0.875,,0
1338,K01826.01,0.987,134.2520474,0,0.026201,1.64351,3.43,0.512,393,5.63,116.123,1,5818,4.276,0.02,1.2,0.991,,0
1339,K00199.01,0.999,3.268695042,0,0.091563,0.87558,16.91,0.0453,1597,1539,7.9079,2,5927,4.046,0.14,1.691,1.161,,0
1340,K01828.01,1,99.7468804,0,0.037015,0.65013,3.94,0.3907,391,5.55,69.9,1,5620,4.363,-0.32,0.974,0.797,,0
1342,K00205.01,0.998,11.720124,0,0.094404,2.65963,7.94,0.0935,660,44.89,26.83,1,5215,4.564,-0.16,0.77,0.792,,0
1343,K01890.01,1,4.33643506,0,0.010024,0.24998,1.75,0.0564,1453,1054.56,6.29,1,6180,4.133,0.12,1.603,1.275,,0
1344,K01891.01,1,15.95541913,0,0.024767,1.97492,2.18,0.114,573,25.54,29.84,2,4891,4.516,0.16,0.805,0.776,,0
1345,K01891.02,0.99,8.25980352,0,0.015322,2.79781,1.35,0.0735,714,61.43,21.61,2,4891,4.516,0.16,0.805,0.776,,0
1347,K01960.01,1,8.96847034,0,0.014445,0.53989,2.17,0.086,1024,259.95,13.19,2,5808,4.185,0.14,1.374,1.054,,0
1348,K01961.01,1,1.907810683,0,0.010107,1.95858,0.91,0.0295,1268,609.28,7.22,2,5435,4.578,0.07,0.824,0.937,,0
1352,K01965.01,1,2.514628496,0,0.013835,4.72758,1.27,0.0354,1217,517.89,11.65,1,5662,4.56,-0.12,0.84,0.937,,0
1353,K00219.01,1,8.025118521,0,0.052128,0.37629,7.79,0.0804,1093,336.73,10.86,1,6002,4.196,0,1.369,1.073,,0
1354,K02036.02,1,5.79529495,0,0.01791,1.59906,1.05,0.0519,534,19.23,14.16,2,3757,4.718,0.18,0.539,0.552,,0
1357,K02038.01,1,8.30537702,0,0.017763,0.94638,1.69,0.0766,809,101.43,15.11,4,5435,4.495,-0.02,0.873,0.87,,0
1358,K01830.01,1,13.22714056,0,0.025421,3.39073,2.22,0.1027,638,39.1,31.53,2,5180,4.548,0,0.8,0.825,,0
1359,K01831.01,1,51.8098276,0,0.028842,1.67158,2.6,0.2571,410,6.71,61.9,4,5191,4.53,0.08,0.826,0.844,,0
1360,K01831.02,0.95,4.38536428,0,0.012779,2.04467,1.15,0.0496,935,180.22,12.76,4,5191,4.53,0.08,0.826,0.844,,0
1363,K01893.01,1,3.554856338,0,0.014177,2.86343,1.29,0.0444,1157,425.04,12.41,1,6068,4.565,-0.5,0.831,0.931,,0
1364,K01894.01,1,5.28790754,0,0.017041,0.05453,7.1,0.0671,1661,1802.31,4.32,1,4994,3.433,0.08,3.818,1.441,,0
1365,K01895.01,1,8.45746636,0,0.03274,6.1429,1.87,0.0661,540,20.08,28.53,3,4347,4.73,-0.84,0.524,0.537,,0
1366,K01895.02,1,17.28116957,0,0.035589,6.7301,2.04,0.1064,425,7.75,47.36,3,4347,4.73,-0.84,0.524,0.537,,0
1367,K01895.03,0.243,32.1340014,0,0.032079,13.89939,1.84,0.161,346,3.39,91.2,3,4347,4.73,-0.84,0.524,0.537,,0
1369,K01967.01,1,4.417692516,0,0.021644,0.10289,1.57,0.047,790,92.16,4.73,1,4766,4.645,-0.24,0.664,0.723,,0
1372,K01970.01,1,21.96401646,0,0.0246,6.56772,2.57,0.1503,643,40.41,55.1,2,5774,4.447,-0.1,0.958,0.937,,0
1373,K01970.02,0.899,125.602323,0,0.027646,3.18698,2.89,0.4806,360,3.95,138.52,2,5774,4.447,-0.1,0.958,0.937,,0
1374,K02038.02,1,12.51353325,0,0.019678,0.75298,1.88,0.1007,706,58.69,18.4,4,5435,4.495,-0.02,0.873,0.87,,0
1375,K02038.03,0.889,17.9134215,0,0.014619,0.35754,1.39,0.1279,626,36.38,18.24,4,5435,4.495,-0.02,0.873,0.87,,0
1376,K02038.04,0.998,25.2149143,0,0.012512,0.60629,1.19,0.1607,559,23.05,27.3,4,5435,4.495,-0.02,0.873,0.87,,0
1377,K00817.02,0.995,8.29561738,0,0.03178,4.18931,1.82,0.0652,469,11.39,24.8,2,3747,4.728,0.1,0.524,0.536,,0
1380,K01832.01,1,4.544436472,0,0.029367,2.46043,3,0.0522,1017,253.48,13.9,3,5445,4.458,0.16,0.937,0.919,,0
1381,K01832.02,0.974,12.76220558,0,0.03105,0.71109,3.18,0.104,721,63.86,18.29,3,5445,4.458,0.16,0.937,0.919,,0
1382,K01832.03,0.999,38.7149617,0,0.025654,3.49408,2.62,0.2179,498,14.55,65.2,3,5445,4.458,0.16,0.937,0.919,,0
1384,K01833.01,1,3.69298623,0,0.027871,1.73482,1.74,0.0389,745,72.66,10.77,3,4402,4.682,-0.58,0.572,0.575,,0
1385,K00206.01,1,5.334082429,0,0.062872,0.22622,13.08,0.0665,1495,1180.64,6.9812,1,6332,4.016,0.04,1.905,1.373,,0
1386,K01898.01,1,6.4980147,0,0.015491,0.30544,1.87,0.0669,1026,262.18,8.8,1,5727,4.328,0,1.104,0.946,,0
1387,K01899.01,0.975,19.76169247,0,0.021935,0.23257,2.81,0.1464,791,92.38,16.87,2,6327,4.327,-0.14,1.175,1.064,,0
1388,K01900.01,1,5.18498961,0,0.018775,4.72431,1.15,0.048,652,42.62,18.865,1,4325,4.68,-0.64,0.56,0.547,,0
1390,K01971.01,1,19.32945602,0,0.027084,3.23597,2.26,0.1338,529,18.57,39.98,1,5026,4.604,0.21,0.763,0.875,,0
1392,K01973.01,1,3.290114076,0,0.02297,8.06021,1.49,0.0361,802,97.96,16.65,1,4484,4.654,-0.56,0.594,0.58,,0
1394,K00214.01,1,3.311864148,0,0.088567,2.25943,9.06,0.0437,1116,365.94,10.942,1,5461,4.499,0.44,0.937,1.012,,0
1396,K00220.01,1,2.422084188,0,0.039181,1.37113,3.55,0.0344,1213,511.66,7.5197,2,5598,4.565,-0.1,0.83,0.928,,0
1398,K02044.01,1,16.92342126,0,0.031414,1.39016,3.4,0.1309,702,57.37,27.61,1,5786,4.465,0.16,0.99,1.044,,0
1399,K02045.01,1,5.47665801,0,0.026032,0.7995,2.01,0.0542,741,71,10.82,3,4650,4.589,-0.04,0.706,0.704,,0
1400,K01835.01,1,4.580346161,0,0.015995,3.49602,1.38,0.0506,889,147.56,15.71,3,5103,4.558,0.04,0.789,0.82,,0
1401,K01835.02,1,2.248288213,0,0.014461,2.36193,1.25,0.0315,1127,380.75,8.578,3,5103,4.558,0.04,0.789,0.82,,0
1402,K01835.03,1,6.76690759,0,0.015191,5.49873,1.31,0.0656,781,87.79,23.7,3,5103,4.558,0.04,0.789,0.82,,0
1403,K01837.01,1,34.1732156,0,0.026045,0.64599,2.37,0.2027,465,11.09,34.2,2,5201,4.573,0.36,0.834,0.948,,0
1404,K01838.01,1,16.7364755,0,0.038278,1.97039,2.73,0.1107,464,10.99,30.8,1,4334,4.618,-0.06,0.653,0.646,,0
1406,K01904.01,0.984,12.43929428,0,0.015366,1.49391,1.3,0.0951,627,36.57,23.03,1,4987,4.531,-0.08,0.773,0.742,,0
1407,K01905.01,1,7.62635494,0,0.0154,4.39175,1.21,0.0696,703,57.89,23.81,3,4955,4.61,-0.1,0.721,0.774,,0
1409,K01907.01,1,11.35010642,0,0.031169,8.85324,1.75,0.0796,403,6.25,39.21,1,3597,4.734,0.4,0.514,0.522,,0
1411,K01975.01,0.998,7.56052209,0,0.02342,1.19278,2.4,0.0761,914,164.9,15.332,1,5895,4.503,-0.02,0.94,1.026,,0
1412,K01976.01,1,12.12401737,0,0.024936,3.03686,2.37,0.0965,675,48.98,28.683,1,5094,4.469,0.16,0.87,0.813,,0
1413,K01977.01,1,9.38740646,0,0.024006,1.13914,1.69,0.077,575,25.83,17.44,2,4500,4.656,-0.02,0.646,0.71,,0
1414,K01977.02,1,7.41556471,0,0.011162,6.20646,0.79,0.0658,622,35.37,26.2,2,4500,4.656,-0.02,0.646,0.71,,0
1415,K02045.02,0.4,24.2101973,0,0.019502,2.36186,1.5,0.1459,451,9.8,41.8,3,4650,4.589,-0.04,0.706,0.704,,0
1416,K02046.01,1,23.8990075,0,0.015456,0.05041,3.26,0.1685,823,108.3,11.503,1,5511,3.914,0.1,1.93,1.115,,0
1417,K02047.01,1,6.22161107,0,0.013264,0.24814,1.59,0.0693,1101,348.15,7.98,1,6277,4.417,-0.02,1.097,1.148,,0
1418,K02048.01,1,6.17998508,0,0.024584,5.7186,2.12,0.0615,814,104.06,22.6,2,5149,4.551,-0.02,0.791,0.811,,0
1419,K02049.01,1,1.569066598,0,0.011031,0.64519,1.68,0.0269,1849,2763.39,4.379,1,5821,4.172,0.12,1.395,1.054,,0
1420,K01839.01,1,9.59068586,0,0.021503,1.72343,3.93,0.0827,1087,329.34,20.31,2,5476,3.904,-0.56,1.673,0.819,,0
1421,K01840.01,1,7.03932913,0,0.034474,0.08845,4.67,0.0734,1060,298.33,6.14,2,5846,4.278,0.14,1.24,1.064,,0
1422,K01841.01,0.978,49.6075771,0,0.025127,5.17681,2.12,0.2508,402,6.17,87.7,1,5187,4.592,0,0.774,0.858,,0
1424,K00200.01,0.998,7.340714946,0,0.087453,1.83834,14.31,0.0801,1155,421.03,17.37,1,6056,4.191,0.36,1.498,1.268,,0
1425,K01908.01,1,12.55111099,0,0.020536,2.34739,1.34,0.0896,480,12.56,26.94,2,4213,4.669,-0.2,0.598,0.609,,0
1426,K00208.01,1,3.003879547,0,0.085668,0.79594,10.96,0.0439,1438,1011.87,7.24,1,6311,4.398,0.21,1.172,1.253,,0
1427,K01908.02,1,24.0884178,0,0.017719,2.78337,1.16,0.1384,386,5.26,44,2,4213,4.669,-0.2,0.598,0.609,,0
1428,K01909.01,0.999,12.75800092,0,0.012453,1.5271,1.49,0.1054,822,107.96,23.597,3,5782,4.34,-0.02,1.095,0.957,,0
1429,K01909.02,1,5.47033376,0,0.00962,1.51962,1.15,0.0599,1090,334.27,13.396,3,5782,4.34,-0.02,1.095,0.957,,0
1430,K01978.01,1,6.51112385,0,0.028261,1.68446,3.09,0.0698,1008,243.67,15.57,2,6032,4.465,-0.02,1.001,1.065,,0
1431,K01978.02,1,23.85163321,0,0.030835,2.13521,3.37,0.1658,654,43.19,40,2,6032,4.465,-0.02,1.001,1.065,,0
1432,K01979.01,0.998,2.714078374,0,0.012781,1.47384,1.38,0.0386,1301,675.86,8.31,1,5815,4.461,0.12,0.992,1.038,,0
1433,K01980.01,1,122.8799543,0,0.028739,0.3502,2.7,0.4629,326,2.66,65.4,1,5413,4.51,0,0.861,0.875,,0
1435,K02059.01,0.994,6.14728341,0,0.009757,2.40067,0.79,0.0611,770,83.18,16.86,2,4997,4.598,0,0.746,0.806,,0
1437,K02062.01,1,34.3511339,0,0.026053,0.48802,2.75,0.2101,576,26.1,31.2,1,6091,4.487,-0.14,0.967,1.045,,0
1438,K00221.01,1,3.413036353,0,0.055812,1.90183,6.62,0.0427,1200,490.24,10.5406,2,5392,4.314,0.18,1.087,0.888,,0
1439,K02063.01,1,3.00725068,0,0.018345,0.03994,1.56,0.0388,1122,373.99,2.67,1,5667,4.587,-0.36,0.781,0.873,,0
1440,K01843.01,1,4.194496867,0,0.027522,1.09947,1.57,0.0419,577,26.2,10.07,2,3706,4.747,0.26,0.522,0.555,,0
1442,K01845.01,1,1.970340203,0,0.021783,0.51893,3.97,0.0303,1599,1540.07,4.74,2,4883,3.972,0.56,1.667,0.951,,0
1444,K01847.01,1,26.85323647,0,0.027896,2.78077,2.65,0.162,544,20.77,47.326,1,5329,4.455,-0.14,0.869,0.786,,0
1445,K01909.03,0.987,25.0985083,0,0.013257,2.1809,1.59,0.1654,656,43.84,41.7,3,5782,4.34,-0.02,1.095,0.957,,0
1446,K01910.01,0.995,34.2685741,0,0.02559,1.17744,2.44,0.193,477,12.2,41.8,2,5083,4.468,0.18,0.872,0.815,,0
1447,K01911.01,1,5.75321539,0,0.03095,0.84337,3.14,0.0633,920,169.44,11.38,1,5445,4.51,0.48,0.929,1.017,,0
1448,K01913.01,1,5.50860699,0,0.015422,0.21388,1.49,0.0585,934,179.62,7,1,5448,4.489,0,0.883,0.877,,0
1449,K01914.01,1,18.93055119,0,0.024576,2.48982,4.41,0.137,766,81.42,36.1,1,5015,3.987,0.36,1.643,0.955,,0
1453,K01986.01,0.993,148.4601819,0,0.040286,2.11411,3.61,0.5238,285,1.56,135.1,2,5159,4.548,0.16,0.821,0.868,,0
1454,K01988.01,1,0.934885365,0,0.01638,1.07711,3.21,0.0184,2080,4435.29,3.68,1,4777,3.909,0.56,1.795,0.953,,0
1455,K02051.01,0.862,25.7626846,0,0.022795,0.60038,2.66,0.1709,633,37.99,27.62,2,5739,4.381,0.14,1.069,1.002,,0
1456,K02051.02,0.995,11.0317836,0,0.012457,0.69388,1.45,0.0971,840,117.67,16.47,2,5739,4.381,0.14,1.069,1.002,,0
1457,K00220.02,1,4.12511935,0,0.00976,1.37114,0.88,0.049,1016,252.18,10.72,2,5598,4.565,-0.1,0.83,0.928,,0
1459,K02053.01,0.978,13.12162167,0,0.014262,0.54754,1.99,0.1123,913,164.48,17.08,2,6140,4.265,0,1.277,1.094,,0
1460,K01848.01,0.999,49.6220669,0,0.025794,0.07822,3.33,0.2726,546,20.99,21.7,1,5938,4.331,0.16,1.184,1.097,,0
1461,K01849.01,1,8.08801663,0,0.030765,4.02971,2.94,0.0753,792,92.93,24.1,1,5269,4.494,0.14,0.874,0.87,,0
1462,K01850.01,1,11.55103848,0,0.018791,1.82309,2.17,0.1005,845,120.76,23.43,1,5907,4.395,0,1.058,1.014,,0
1463,K01851.01,1,4.469754641,0,0.022136,4.5461,2.26,0.0535,1103,350.69,16.87,1,5988,4.507,-0.12,0.934,1.021,,0
1464,K01852.01,1,15.77382794,0,0.016277,1.14507,2.72,0.1291,955,196.14,24.7,1,6283,4.129,-0.06,1.531,1.15,,0
1465,K01915.01,1,6.56226483,0,0.01552,0.41998,3.07,0.0732,1290,654.67,9.85,2,5878,4.005,0.24,1.812,1.212,,0
1466,K01916.01,1,20.67876365,0,0.017394,0.79795,2.42,0.1518,749,74.36,26.2,3,5865,4.266,0.16,1.272,1.088,,0
1467,K00209.01,0.993,50.79034648,0,0.069067,0.40843,10.6,0.2776,612,33.12,38.189,2,6163,4.185,-0.06,1.406,1.102,,0
1468,K01916.02,1,9.59993246,0,0.014963,1.04528,2.08,0.091,967,206.91,17.2,3,5865,4.266,0.16,1.272,1.088,,0
1469,K01916.03,0.933,2.0248205,0,0.007277,0.97398,1.01,0.0322,1625,1652.5,5.954,3,5865,4.266,0.16,1.272,1.088,,0
1470,K01989.01,0.861,201.118319,0,0.021853,1.6429,2.28,0.6559,300,1.92,152.01,1,5646,4.447,0,0.954,0.929,,0
1471,K01990.01,1,24.7577652,0,0.023093,0.07423,2.44,0.1688,644,40.74,13.4,1,6106,4.487,-0.16,0.966,1.043,,0
1472,K01992.01,1,12.7983174,0,0.01815,0.14332,2.88,0.1072,908,160.33,10.75,3,5592,4.115,0.16,1.451,1,,0
1473,K01996.01,1,10.13200555,0,0.02728,2.91174,1.67,0.0756,574,25.66,25.09,2,4777,4.689,-1.08,0.561,0.561,,0
1474,K01997.01,1,38.505224,0,0.025468,0.76267,2.45,0.2159,532,18.98,39.1,1,5974,4.504,-0.42,0.881,0.904,,0
1475,K02053.02,0.983,4.6126736,0,0.011477,0.42038,1.6,0.0559,1294,663.8,7.79,2,6140,4.265,0,1.277,1.094,,0
1476,K02055.01,0.999,8.67890312,0,0.021018,1.66733,2.56,0.0805,905,158.43,18.79,4,5509,4.308,0.16,1.116,0.924,,0
1478,K02057.01,1,5.94565516,0,0.018129,4.86272,1.12,0.0536,568,24.71,20.87,1,3974,4.7,-0.06,0.564,0.581,,0
1479,K02058.01,1,1.52373073,0,0.022705,0.28756,1.26,0.0208,818,105.95,3.28,1,3746,4.736,0,0.51,0.516,,0
1480,K00201.01,0.998,4.225384543,0,0.078185,1.98451,9,0.0516,1111,360.46,12.3266,1,5574,4.403,0.42,1.054,1.025,,0
1481,K01853.01,0.997,60.0853848,0,0.020987,0.39852,2.4,0.3148,485,13.07,42.4,1,6028,4.459,0.21,1.047,1.149,,0
1482,K01854.01,0.99,43.0343364,0,0.025125,0.18252,2.5,0.2327,484,13.01,26.1,1,5550,4.476,0,0.911,0.906,,0
1486,K01920.01,1,16.57099265,0,0.023913,3.6704,2.03,0.121,614,33.53,37.6,2,5483,4.589,-0.22,0.779,0.865,,0
1487,K01921.01,1,16.00496657,0,0.017862,0.51784,3.71,0.1396,1040,276.53,19.14032,1,6384,4.029,0.12,1.904,1.412,,0
1488,K01922.01,1,1.954525966,0,0.019224,0.8297,2.38,0.0307,1540,1331.18,5.51,3,5741,4.331,0.16,1.136,1.01,,0
1490,K01923.01,1,7.23400381,0,0.019155,6.3602,1.78,0.0702,831,112.48,26.01,1,5411,4.523,0,0.85,0.879,,0
1491,K01998.01,1,6.77408984,0,0.020933,3.37561,2.5,0.0741,1058,295.82,20.16,1,6246,4.433,0.07,1.092,1.18,,0
1492,K00216.01,1,20.17202467,0,0.066137,5.65507,6.24,0.1353,564,24,49.55,2,5064,4.474,0.18,0.864,0.811,,0
1493,K02000.01,1,26.41044199,0,0.03051,3.64318,2.45,0.1616,512,16.27,51.2,1,5448,4.613,-0.38,0.734,0.815,,0
1495,K02002.01,1,14.37504582,0,0.017825,0.27281,2.05,0.1167,786,90.16,14.39,1,5931,4.403,0,1.053,1.023,,0
1498,K02067.01,0.975,13.24503482,0,0.011651,0.8915,1.77,0.1092,887,146.31,20.22,1,5636,4.147,0.12,1.39,0.988,,0
1499,K02069.01,0.937,77.2550726,0,0.024976,0.12697,3.7,0.3781,548,21.37,34.2,1,6564,4.255,-0.16,1.356,1.212,,0
1500,K02071.01,0.9,3.85690686,0,0.010442,2.61216,0.93,0.0466,972,210.44,12.71,1,5272,4.574,0.12,0.813,0.902,,0
1501,K01858.01,1,116.3311739,0,0.035703,3.13923,3.26,0.4451,323,2.59,130.95,2,5354,4.533,0,0.835,0.868,,0
1503,K01860.01,1,6.31943553,0,0.024241,0.43273,2.71,0.0658,986,223.15,9.7,4,5670,4.397,0.06,1.022,0.949,,0
1504,K01860.02,1,12.20951755,0,0.023354,0.41454,2.61,0.1021,791,92.68,14.84,4,5670,4.397,0.06,1.022,0.949,,0
1507,K01925.01,0.999,68.958447,0,0.011473,3.91,1.11,0.3183,402,6.17,99.4,1,5455,4.497,0.06,0.888,0.902,,0
1508,K00209.02,1,18.79591276,0,0.048106,0.18078,7.39,0.1431,852,124.64,15,2,6163,4.185,-0.06,1.406,1.102,,0
1511,K01929.01,1,9.69315023,0,0.01176,0.1532,1.89,0.0894,1017,253.08,9.13,2,5683,4.108,0.1,1.472,1.014,,0
1513,K02004.01,0.999,56.1886436,0,0.019925,0.25001,2.56,0.2939,503,15.13,34.7,3,5700,4.327,0.34,1.176,1.071,,0
1514,K02005.01,1,6.92101452,0,0.023135,0.21781,1.48,0.059,619,34.85,8.2,1,4461,4.661,-0.6,0.585,0.571,,0
1515,K02006.01,1,3.27344784,0,0.014934,4.10022,0.81,0.0349,625,36.05,13.24,1,3758,4.769,0,0.496,0.528,,0
1516,K02007.01,0.999,15.3789014,0,0.01252,1.08766,2.94,0.1313,1039,275.53,23.87,2,5817,3.877,0.18,2.153,1.276,,0
1520,K01787.01,1,98.7179332,0,0.081484,2.1732,6.99,0.3982,360,3.97,103.8,1,5808,4.583,-0.46,0.786,0.871,,0
1521,K01788.01,0.933,71.52543938,0,0.06781,3.52177,5.76,0.3091,340,3.15,98.388,2,4855,4.542,0.12,0.778,0.769,,0
1523,K00202.01,1,1.72086129,0,0.099872,1.02994,13.25,0.0287,1647,1743.61,5.443,1,5742,4.297,0.26,1.215,1.068,,0
1524,K01862.01,0.359,56.4349933,0,0.021706,4.77055,2.37,0.276,465,11.04,92.954,1,5534,4.381,0,1.001,0.88,,0
1527,K01929.02,0.998,3.29276797,0,0.008673,0.11647,1.39,0.0435,1458,1068.95,4.06,2,5683,4.108,0.1,1.472,1.014,,0
1528,K01930.01,0.999,13.72710334,0,0.012888,0.30446,2.38,0.1154,1005,241.58,14.4747,4,5951,4.017,-0.08,1.693,1.086,,0
1529,K01930.02,0.998,24.3110031,0,0.012424,0.30621,2.3,0.169,831,112.64,21.23,4,5951,4.017,-0.08,1.693,1.086,,0
1530,K01930.04,0.996,9.34145925,0,0.008438,0.24477,1.56,0.0893,1143,403.44,10.41,4,5951,4.017,-0.08,1.693,1.086,,0
